127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /lib/js/jquery-1.11.0.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /lib/js/jquery.form.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /lib/js/jquery.blockui.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/css/ionic.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/js/jquery-1.11.0.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/js/jquery.form.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /lib/js/jquery.blockui.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:08] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:32:09] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /lib/js/jquery-1.11.0.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /lib/js/jquery.form.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /lib/js/jquery.blockui.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:33:48] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:34:10] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:34:10] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:34:10] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:34:10] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:34:10] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:44] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:50:47] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:55:46] "GET /img/r4.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:55:52] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:56:09] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:56:38] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:56:39] "GET /css/style.css HTTP/1.1" 200 -
